date,ticker,close,currency,source
2026-08-14,BRUN,17.4995,USD,derived
2026-08-21,BRUN,19.4,USD,sheet
2025-08-21,BULL,15.4504,USD,derived
2026-07-22,BULL,7.2298,USD,derived
2026-08-14,BULL,7.26005,USD,derived
2026-08-21,BULL,8.85,USD,sheet
2025-08-21,BWA,41.4508,USD,derived
2026-07-22,BWA,62.4398,USD,derived
2026-08-14,BWA,69.2826,USD,derived
2026-08-21,BWA,64.8,USD,sheet
2025-08-21,CAMT,87.0516,USD,derived
2026-07-22,CAMT,146.157,USD,derived
2026-08-14,CAMT,158.107,USD,derived
2026-08-21,CAMT,148.51,USD,sheet
2025-08-21,CATL,279.893,CNY,derived
2026-07-22,CATL,360.009,CNY,derived
2026-08-14,CATL,393.868,CNY,derived
2026-08-21,CATL,391.15,CNY,sheet
2026-07-22,CBRS,172.858,USD,derived
2026-08-14,CBRS,229.998,USD,derived
2026-08-21,CBRS,209.85,USD,sheet
2026-07-22,CCXI,14.4694,USD,derived
2026-08-14,CCXI,16.1002,USD,derived
2026-08-21,CCXI,14.07,USD,sheet
2025-08-21,CEG,326.225,USD,derived
2026-07-22,CEG,252.4,USD,derived
2026-08-14,CEG,270.432,USD,derived
2026-08-21,CEG,272.92,USD,sheet
2025-08-21,CIFR,5.31994,USD,derived
2026-07-22,CIFR,17.5594,USD,derived
2026-08-14,CIFR,16.3298,USD,derived
2026-08-21,CIFR,17.21,USD,sheet
2025-08-21,COHR,91.6511,USD,derived
2026-07-22,COHR,277.594,USD,derived
2026-08-14,COHR,325.146,USD,derived
2026-08-21,COHR,290.03,USD,sheet
2025-08-21,COIN,324.882,USD,derived
2026-07-22,COIN,157.125,USD,derived
2026-08-14,COIN,148.68,USD,derived
2026-08-21,COIN,172.35,USD,sheet
2025-08-21,CRCL,185.346,USD,derived
2026-07-22,CRCL,75.9646,USD,derived
2026-08-14,CRCL,62.181,USD,derived
2026-08-21,CRCL,62.61,USD,sheet
2025-08-21,CRWV,99.5122,USD,derived
2026-07-22,CRWV,73.2077,USD,derived
2026-08-14,CRWV,88.1902,USD,derived
2026-08-21,CRWV,89.76,USD,sheet
2025-08-21,DASH,247.452,USD,derived
2026-07-22,DASH,184.134,USD,derived
2026-08-14,DASH,209.853,USD,derived
2026-08-21,DASH,222.36,USD,sheet
2025-08-21,DJT,17.619,USD,derived
2026-07-22,DJT,9.65948,USD,derived
2026-08-14,DJT,9.38983,USD,derived
2026-08-21,DJT,8.51,USD,sheet
2026-08-14,DRAM,7.02967,USD,derived
2026-08-21,DRAM,5.9,USD,sheet
2025-08-21,ENS,99.1286,USD,derived
2026-07-22,ENS,196.555,USD,derived
2026-08-14,ENS,186.3,USD,derived
2026-08-21,ENS,189.97,USD,sheet
2025-08-21,EOS,24.1793,USD,derived
2026-07-22,EOS,21.7405,USD,derived
2026-08-14,EOS,22.0593,USD,derived
2026-08-21,EOS,21.36,USD,sheet
2025-08-21,ETHA,34.3713,USD,derived
2026-07-22,ETHA,13.9098,USD,derived
2026-08-14,ETHA,14.1395,USD,derived
2026-08-21,ETHA,17.55,USD,sheet
2025-08-21,ETN,355.1,USD,derived
2026-07-22,ETN,399.971,USD,derived
2026-08-14,ETN,444.969,USD,derived
2026-08-21,ETN,415.29,USD,sheet
2025-08-21,EWY,74.719,USD,derived
2026-07-22,EWY,163.36,USD,derived
2026-08-14,EWY,163.12,USD,derived
2026-08-21,EWY,178.16,USD,sheet
2025-08-21,FCEL,4.23002,USD,derived
2026-07-22,FCEL,18.5006,USD,derived
2026-08-14,FCEL,19.8294,USD,derived
2026-08-21,FCEL,18.36,USD,sheet
2025-08-21,FDX,186.075,USD,derived
2026-07-22,FDX,312.988,USD,derived
2026-08-14,FDX,325.065,USD,derived
2026-08-21,FDX,326.04,USD,sheet
2025-08-21,FN,322.089,USD,derived
2026-07-22,FN,478.406,USD,derived
2026-08-14,FN,527.097,USD,derived
2026-08-21,FN,444.87,USD,sheet
2025-08-21,FORD,11.44,USD,derived
2026-07-22,FORD,14.2305,USD,derived
2026-08-14,FORD,13.9998,USD,derived
2026-08-21,FORD,13.99,USD,sheet
2025-08-21,GEV,625.29,USD,derived
2026-07-22,GEV,1057.83,USD,derived
2026-08-14,GEV,990.881,USD,derived
2026-08-21,GEV,966.01,USD,sheet
2025-08-21,GFS,33.1002,USD,derived
2026-07-22,GFS,57.4812,USD,derived
2026-08-14,GFS,50.0476,USD,derived
2026-08-21,GFS,47.33,USD,sheet
2025-08-21,GLW,65.7592,USD,derived
2026-07-22,GLW,154.604,USD,derived
2026-08-14,GLW,157.76,USD,derived
2026-08-21,GLW,151.45,USD,sheet
2025-08-21,GM,56.4215,USD,derived
2026-07-22,GM,76.0706,USD,derived
2026-08-14,GM,87.962,USD,derived
2026-08-21,GM,86.15,USD,sheet
2025-08-21,GOOGL,202.937,USD,derived
2026-07-22,GOOGL,346.773,USD,derived
2026-08-14,GOOGL,357.509,USD,derived
2026-08-21,GOOGL,340.67,USD,sheet
2025-08-21,HIMS,47.1302,USD,derived
2026-07-22,HIMS,32.8386,USD,derived
2026-08-14,HIMS,31.771,USD,derived
2026-08-21,HIMS,31.86,USD,sheet
2025-08-21,HIMX,7.49986,USD,derived
2026-07-22,HIMX,12.7996,USD,derived
2026-08-14,HIMX,14.7306,USD,derived
2026-08-21,HIMX,13.67,USD,sheet
2025-08-21,HOOD,106.772,USD,derived
2026-07-22,HOOD,101.835,USD,derived
2026-08-14,HOOD,101.584,USD,derived
2026-08-21,HOOD,86.56,USD,sheet
2025-08-21,IBIT,67.0246,USD,derived
2026-07-22,IBIT,36.3508,USD,derived
2026-08-14,IBIT,36.2293,USD,derived
2026-08-21,IBIT,41.2,USD,sheet
2025-08-21,IBM,237.104,USD,derived
2026-07-22,IBM,212.677,USD,derived
2026-08-14,IBM,236.313,USD,derived
2026-08-21,IBM,233.69,USD,sheet
2025-08-21,INTC,23.8598,USD,derived
2026-07-22,INTC,95.0382,USD,derived
2026-08-14,INTC,97.523,USD,derived
2026-08-21,INTC,92.13,USD,sheet
2025-08-21,IONQ,41.0294,USD,derived
2026-07-22,IONQ,34.7793,USD,derived
2026-08-14,IONQ,42.5294,USD,derived
2026-08-21,IONQ,41.53,USD,sheet
2025-08-21,IQE,9.13001,GBX,derived
2026-07-22,IQE,36.9011,GBX,derived
2026-08-14,IQE,46.4502,GBX,derived
2026-08-21,IQE,46.06,GBX,sheet
2025-08-21,IREN,19.08,USD,derived
2026-07-22,IREN,33.6201,USD,derived
2026-08-14,IREN,38.7414,USD,derived
2026-08-21,IREN,42.6,USD,sheet
2025-08-21,JBL,217.405,USD,derived
2026-07-22,JBL,300.998,USD,derived
2026-08-14,JBL,336.647,USD,derived
2026-08-21,JBL,316.65,USD,sheet
2025-08-21,JD,31.5795,USD,derived
2026-07-22,JD,29.6203,USD,derived
2026-08-14,JD,33.4699,USD,derived
2026-08-21,JD,29.41,USD,sheet
2025-08-21,KLAC,95.5382,USD,derived
2026-07-22,KLAC,212.752,USD,derived
2026-08-14,KLAC,192.741,USD,derived
2026-08-21,KLAC,185.86,USD,sheet
2025-08-21,LITE,114.619,USD,derived
2026-07-22,LITE,732.794,USD,derived
2026-08-14,LITE,813.546,USD,derived
2026-08-21,LITE,879.28,USD,sheet
2025-08-21,LPK.DE,8,EUR,derived
2026-07-22,LPK.DE,15.0006,EUR,derived
2026-08-14,LPK.DE,15.5995,EUR,derived
2026-08-21,LPK.DE,13.4,EUR,sheet
2025-08-21,LRCX,107.379,USD,derived
2026-07-22,LRCX,313.287,USD,derived
2026-08-14,LRCX,306.394,USD,derived
2026-08-21,LRCX,310.53,USD,sheet
2025-08-21,LWLG,2.07999,USD,derived
2026-07-22,LWLG,6.23021,USD,derived
2026-08-14,LWLG,7.60978,USD,derived
2026-08-21,LWLG,6.1,USD,sheet
2025-08-21,MELI,2327.39,USD,derived
2026-07-22,MELI,1857.5,USD,derived
2026-08-14,MELI,1824.36,USD,derived
2026-08-21,MELI,1921.96,USD,sheet
2025-08-21,META,782.103,USD,derived
2026-07-22,META,646.029,USD,derived
2026-08-14,META,594.91,USD,derived
2026-08-21,META,545.83,USD,sheet
2025-08-21,MRVL,79.0408,USD,derived
2026-07-22,MRVL,188.687,USD,derived
2026-08-14,MRVL,208.567,USD,derived
2026-08-21,MRVL,251.01,USD,sheet
2025-08-21,MSFT,522.478,USD,derived
2026-07-22,MSFT,393.804,USD,derived
2026-08-14,MSFT,506.048,USD,derived
2026-08-21,MSFT,481.15,USD,sheet
2025-08-21,MTSI,125.403,USD,derived
2026-07-22,MTSI,267.356,USD,derived
2026-08-14,MTSI,297.043,USD,derived
2026-08-21,MTSI,266.18,USD,sheet
2025-08-21,MU,125.29,USD,derived
2026-07-22,MU,848.941,USD,derived
2026-08-14,MU,861.02,USD,derived
2026-08-21,MU,974.33,USD,sheet
2025-08-21,NBIS,68.4592,USD,derived
2026-07-22,NBIS,177.709,USD,derived
2026-08-14,NBIS,184.115,USD,derived
2026-08-21,NBIS,220.11,USD,sheet
2025-08-21,NFLX,123.065,USD,derived
2026-07-22,NFLX,68.9495,USD,derived
2026-08-14,NFLX,76.2875,USD,derived
2026-08-21,NFLX,80.14,USD,sheet
2025-08-21,NOK,4.13005,USD,derived
2026-07-22,NOK,10.1196,USD,derived
2026-08-14,NOK,9.13016,USD,derived
2026-08-21,NOK,10.15,USD,sheet
2025-08-21,NVDA,182.013,USD,derived
2026-07-22,NVDA,202.815,USD,derived
2026-08-14,NVDA,217.546,USD,derived
2026-08-21,NVDA,216.85,USD,sheet
2025-08-21,NVTS,7.24986,USD,derived
2026-07-22,NVTS,11.4596,USD,derived
2026-08-14,NVTS,13.1702,USD,derived
2026-08-21,NVTS,12.97,USD,sheet
2025-08-21,ORCL,244.948,USD,derived
2026-07-22,ORCL,126.408,USD,derived
2026-08-14,ORCL,151.058,USD,derived
2026-08-21,ORCL,142.07,USD,sheet
2025-08-21,OUST,35.0513,USD,derived
2026-07-22,OUST,37.0388,USD,derived
2026-08-14,OUST,42.1292,USD,derived
2026-08-21,OUST,37.95,USD,sheet
2025-08-21,POET,5.08986,USD,derived
2026-07-22,POET,7.38987,USD,derived
2026-08-14,POET,8.56019,USD,derived
2026-08-21,POET,8.27,USD,sheet
2025-08-21,QBTS,18.1801,USD,derived
2026-07-22,QBTS,16.7304,USD,derived
2026-08-14,QBTS,20.189,USD,derived
2026-08-21,QBTS,18.8,USD,sheet
2025-08-21,QCOM,158.084,USD,derived
2026-07-22,QCOM,171.786,USD,derived
2026-08-14,QCOM,162.167,USD,derived
2026-08-21,QCOM,160.74,USD,sheet
2025-08-21,QQQ,579.878,USD,derived
2026-07-22,QQQ,695.354,USD,derived
2026-08-14,QQQ,720.878,USD,derived
2026-08-21,QQQ,710.93,USD,sheet
2025-08-21,RDDT,234.786,USD,derived
2026-07-22,RDDT,185.271,USD,derived
2026-08-14,RDDT,158.722,USD,derived
2026-08-21,RDDT,150.31,USD,sheet
2025-08-21,RGTI,17.9794,USD,derived
2026-07-22,RGTI,14.1101,USD,derived
2026-08-14,RGTI,17.6496,USD,derived
2026-08-21,RGTI,16.07,USD,sheet
2025-08-21,RKLB,43.0003,USD,derived
2026-07-22,RKLB,67.353,USD,derived
2026-08-14,RKLB,80.0417,USD,derived
2026-08-21,RKLB,72.95,USD,sheet
2026-07-22,SHAZ,63.6373,USD,derived
2026-08-14,SHAZ,52.7022,USD,derived
2026-08-21,SHAZ,60.85,USD,sheet
2025-08-21,SIMO,75.48,USD,derived
2026-07-22,SIMO,264.32,USD,derived
2026-08-14,SIMO,230.602,USD,derived
2026-08-21,SIMO,249.65,USD,sheet
2025-08-21,SIVE,3.36,SEK,derived
2026-07-22,SIVE,33.4811,SEK,derived
2026-08-14,SIVE,43.8389,SEK,derived
2026-08-21,SIVE,37,SEK,sheet
2025-08-21,SMH,301.916,USD,derived
2026-07-22,SMH,556.528,USD,derived
2026-08-14,SMH,569.426,USD,derived
2026-08-21,SMH,562.65,USD,sheet
2026-08-21,SMHD,2.37,USD,sheet
2025-08-21,SMTC,50.5198,USD,derived
2026-07-22,SMTC,124.955,USD,derived
2026-08-14,SMTC,131.273,USD,derived
2026-08-21,SMTC,124.88,USD,sheet
2025-08-21,SNDK,46.68,USD,derived
2026-07-22,SNDK,1354.85,USD,derived
2026-08-14,SNDK,1237.91,USD,derived
2026-08-21,SNDK,1600.62,USD,sheet
2025-08-21,SOI,0.0700008,CAD,derived
2026-07-22,SOI,0.16,CAD,derived
2026-08-14,SOI,0.18,CAD,derived
2026-08-21,SOI,0.18,CAD,sheet
2025-08-21,SOI.PA,37.1505,EUR,derived
2026-07-22,SOI.PA,87.3376,EUR,derived
2026-08-14,SOI.PA,120.298,EUR,derived
2026-08-21,SOI.PA,111.6,EUR,sheet
2026-07-22,SPCX,123.994,USD,derived
2026-08-14,SPCX,138.745,USD,derived
2026-08-21,SPCX,134,USD,sheet
2025-08-21,TER,111.82,USD,derived
2026-07-22,TER,322.354,USD,derived
2026-08-14,TER,365.113,USD,derived
2026-08-21,TER,383.15,USD,sheet
2025-08-21,TSEM,47.2399,USD,derived
2026-07-22,TSEM,234.104,USD,derived
2026-08-14,TSEM,252.545,USD,derived
2026-08-21,TSEM,223.78,USD,sheet
2025-08-21,TSLA,335.566,USD,derived
2026-07-22,TSLA,380.854,USD,derived
2026-08-14,TSLA,330.87,USD,derived
2026-08-21,TSLA,345.13,USD,sheet
2025-08-21,TSM,241.006,USD,derived
2026-07-22,TSM,398.353,USD,derived
2026-08-14,TSM,418.469,USD,derived
2026-08-21,TSM,416,USD,sheet
2025-08-21,UBER,91.401,USD,derived
2026-07-22,UBER,72.4631,USD,derived
2026-08-14,UBER,78.0272,USD,derived
2026-08-21,UBER,78.55,USD,sheet
2025-08-21,UPWK,13.7004,USD,derived
2026-07-22,UPWK,9.06047,USD,derived
2026-08-14,UPWK,9.82974,USD,derived
2026-08-21,UPWK,8.66,USD,sheet
2025-08-21,VECO,24.2499,USD,derived
2026-07-22,VECO,52.2702,USD,derived
2026-08-14,VECO,49.3414,USD,derived
2026-08-21,VECO,47.2,USD,sheet
2025-08-21,VPG,27.9105,USD,derived
2026-07-22,VPG,103.888,USD,derived
2026-08-14,VPG,64.8812,USD,derived
2026-08-21,VPG,62.26,USD,sheet
2025-08-21,VRT,132.52,USD,derived
2026-07-22,VRT,289.561,USD,derived
2026-08-14,VRT,270.113,USD,derived
2026-08-21,VRT,264.63,USD,sheet
2026-08-21,WLAC,18.83,USD,sheet
2025-08-21,WULF,8.71016,USD,derived
2026-07-22,WULF,18.1607,USD,derived
2026-08-14,WULF,16.2005,USD,derived
2026-08-21,WULF,16.45,USD,sheet
2025-08-21,XFAB,7.27036,EUR,derived
2026-07-22,XFAB,7.1197,EUR,derived
2026-08-14,XFAB,6.99977,EUR,derived
2026-08-21,XFAB,6.15,EUR,sheet
2025-08-21,XPEV,19.3798,USD,derived
2026-07-22,XPEV,13.5303,USD,derived
2026-08-14,XPEV,12,USD,derived
2026-08-21,XPEV,12,USD,sheet
2026-08-22,000660.KS,1.73e+06,KRW,sheet
2026-08-22,AAOI,124.82,USD,sheet
2026-08-22,AAPL,309.35,USD,sheet
2026-08-22,ACMR,79.41,USD,sheet
2026-08-22,AEHR,101.73,USD,sheet
2026-08-22,AEVA,18.29,USD,sheet
2026-08-22,AGLT,1,USD,sheet
2026-08-22,ALAB,284.97,USD,sheet
2026-08-22,ALMU,14.77,USD,sheet
2026-08-22,AMAT,492.32,USD,sheet
2026-08-22,AMD,473.25,USD,sheet
2026-08-22,AMKR,50.26,USD,sheet
2026-08-22,AMZN,258.63,USD,sheet
2026-08-22,ARM,243.32,USD,sheet
2026-08-22,ASML,1763.76,USD,sheet
2026-08-22,ASTS,65.06,USD,sheet
2026-08-22,ASX,36.51,USD,sheet
2026-08-22,AVGO,368.45,USD,sheet
2026-08-22,AXTI,70.74,USD,sheet
2026-08-22,BABA,119.34,USD,sheet
2026-08-22,BE,201.45,USD,sheet
2026-08-22,BOT,27.43,USD,sheet
2026-08-22,BRUN,19.51,USD,sheet
2026-08-22,BULL,8.78,USD,sheet
2026-08-22,BWA,67.78,USD,sheet
2026-08-22,CAMT,146.81,USD,sheet
2026-08-22,CATL,391.15,CNY,sheet
2026-08-22,CBRS,196.13,USD,sheet
2026-08-22,CCXI,14.57,USD,sheet
2026-08-22,CEG,272.88,USD,sheet
2026-08-22,CIFR,15.77,USD,sheet
2026-08-22,COHR,289.52,USD,sheet
2026-08-22,COIN,186.49,USD,sheet
2026-08-22,CRCL,62.61,USD,sheet
2026-08-22,CRWV,87.85,USD,sheet
2026-08-22,DASH,223.49,USD,sheet
2026-08-22,DJT,9.1,USD,sheet
2026-08-22,DRAM,5.9,USD,sheet
2026-08-22,ENS,189.76,USD,sheet
2026-08-22,EOS,21.42,USD,sheet
2026-08-22,ETHA,18.24,USD,sheet
2026-08-22,ETN,419.2,USD,sheet
2026-08-22,EWY,178.16,USD,sheet
2026-08-22,FCEL,19.54,USD,sheet
2026-08-22,FDX,325.08,USD,sheet
2026-08-22,FN,436.67,USD,sheet
2026-08-22,FORD,14.41,USD,sheet
2026-08-22,GEV,956.85,USD,sheet
2026-08-22,GFS,48.05,USD,sheet
2026-08-22,GLW,149.84,USD,sheet
2026-08-22,GM,87.93,USD,sheet
2026-08-22,GOOGL,344.82,USD,sheet
2026-08-22,HIMS,33.78,USD,sheet
2026-08-22,HIMX,13.79,USD,sheet
2026-08-22,HOOD,86.56,USD,sheet
2026-08-22,IBIT,43.68,USD,sheet
2026-08-22,IBM,235.68,USD,sheet
2026-08-22,INTC,90.07,USD,sheet
2026-08-22,IONQ,44.86,USD,sheet
2026-08-22,IQE,45.03,GBX,sheet
2026-08-22,IREN,41.88,USD,sheet
2026-08-22,JBL,313.21,USD,sheet
2026-08-22,JD,29.37,USD,sheet
2026-08-22,KLAC,183.99,USD,sheet
2026-08-22,LITE,866.71,USD,sheet
2026-08-22,LPK.DE,13.05,EUR,sheet
2026-08-22,LRCX,314,USD,sheet
2026-08-22,LWLG,6.19,USD,sheet
2026-08-22,MELI,1921.96,USD,sheet
2026-08-22,META,549.9,USD,sheet
2026-08-22,MRVL,237.04,USD,sheet
2026-08-22,MSFT,483.24,USD,sheet
2026-08-22,MTSI,266.61,USD,sheet
2026-08-22,MU,966.78,USD,sheet
2026-08-22,NBIS,219.13,USD,sheet
2026-08-22,NFLX,79.59,USD,sheet
2026-08-22,NOK,10.21,USD,sheet
2026-08-22,NVDA,214.72,USD,sheet
2026-08-22,NVTS,12.97,USD,sheet
2026-08-22,ORCL,146.47,USD,sheet
2026-08-22,OUST,38.42,USD,sheet
2026-08-22,POET,8.25,USD,sheet
2026-08-22,QBTS,20.39,USD,sheet
2026-08-22,QCOM,160.75,USD,sheet
2026-08-22,QQQ,713.44,USD,sheet
2026-08-22,RDDT,150.31,USD,sheet
2026-08-22,RGTI,17.91,USD,sheet
2026-08-22,RKLB,72.95,USD,sheet
2026-08-22,SHAZ,59.07,USD,sheet
2026-08-22,SIMO,258.36,USD,sheet
2026-08-22,SIVE,36.5,SEK,sheet
2026-08-22,SMH,560.42,USD,sheet
2026-08-22,SMHD,2.37,USD,sheet
2026-08-22,SMTC,124.09,USD,sheet
2026-08-22,SNDK,1596.08,USD,sheet
2026-08-22,SOI,0.18,CAD,sheet
2026-08-22,SOI.PA,109.8,EUR,sheet
2026-08-22,SPCX,136.97,USD,sheet
2026-08-22,TER,375.74,USD,sheet
2026-08-22,TSEM,222.59,USD,sheet
2026-08-22,TSLA,362.86,USD,sheet
2026-08-22,TSM,418.95,USD,sheet
2026-08-22,UBER,78.8,USD,sheet
2026-08-22,UPWK,8.61,USD,sheet
2026-08-22,VECO,47.86,USD,sheet
2026-08-22,VPG,66.61,USD,sheet
2026-08-22,VRT,261.95,USD,sheet
2026-08-22,WLAC,18.83,USD,sheet
2026-08-22,WULF,15.64,USD,sheet
2026-08-22,XFAB,5.92,EUR,sheet
2026-08-22,XPEV,12.19,USD,sheet
2026-08-23,000660.KS,1.73e+06,KRW,sheet
2026-08-23,AAOI,124.82,USD,sheet
2026-08-23,AAPL,309.35,USD,sheet
2026-08-23,ACMR,79.41,USD,sheet
2026-08-23,AEHR,101.73,USD,sheet
2026-08-23,AEVA,18.29,USD,sheet
2026-08-23,AGLT,1,USD,sheet
2026-08-23,ALAB,284.97,USD,sheet
2026-08-23,ALMU,14.77,USD,sheet
2026-08-23,AMAT,492.32,USD,sheet
2026-08-23,AMD,473.25,USD,sheet
2026-08-23,AMKR,50.26,USD,sheet
2026-08-23,AMZN,258.63,USD,sheet
2026-08-23,ARM,243.32,USD,sheet
2026-08-23,ASML,1763.76,USD,sheet
2026-08-23,ASTS,65.06,USD,sheet
2026-08-23,ASX,36.51,USD,sheet
2026-08-23,AVGO,368.45,USD,sheet
2026-08-23,AXTI,70.74,USD,sheet
2026-08-23,BABA,119.34,USD,sheet
2026-08-23,BE,201.45,USD,sheet
2026-08-23,BOT,27.43,USD,sheet
2026-08-23,BRUN,19.51,USD,sheet
2026-08-23,BULL,8.78,USD,sheet
2026-08-23,BWA,67.78,USD,sheet
2026-08-23,CAMT,146.81,USD,sheet
2026-08-23,CATL,391.15,CNY,sheet
2026-08-23,CBRS,196.13,USD,sheet
2026-08-23,CCXI,14.57,USD,sheet
2026-08-23,CEG,272.88,USD,sheet
2026-08-23,CIFR,15.77,USD,sheet
2026-08-23,COHR,289.52,USD,sheet
2026-08-23,COIN,186.49,USD,sheet
2026-08-23,CRCL,62.61,USD,sheet
2026-08-23,CRWV,87.85,USD,sheet
2026-08-23,DASH,223.49,USD,sheet
2026-08-23,DJT,9.1,USD,sheet
2026-08-23,DRAM,5.9,USD,sheet
2026-08-23,ENS,189.76,USD,sheet
2026-08-23,EOS,21.42,USD,sheet
2026-08-23,ETHA,18.24,USD,sheet
2026-08-23,ETN,419.2,USD,sheet
2026-08-23,EWY,178.16,USD,sheet
2026-08-23,FCEL,19.54,USD,sheet
2026-08-23,FDX,325.08,USD,sheet
2026-08-23,FN,436.67,USD,sheet
2026-08-23,FORD,14.41,USD,sheet
2026-08-23,GEV,956.85,USD,sheet
2026-08-23,GFS,48.05,USD,sheet
2026-08-23,GLW,149.84,USD,sheet
2026-08-23,GM,87.93,USD,sheet
2026-08-23,GOOGL,344.82,USD,sheet
2026-08-23,HIMS,33.78,USD,sheet
2026-08-23,HIMX,13.79,USD,sheet
2026-08-23,HOOD,86.56,USD,sheet
2026-08-23,IBIT,43.68,USD,sheet
2026-08-23,IBM,235.68,USD,sheet
2026-08-23,INTC,90.07,USD,sheet
2026-08-23,IONQ,44.86,USD,sheet
2026-08-23,IQE,45.03,GBX,sheet
2026-08-23,IREN,41.88,USD,sheet
2026-08-23,JBL,313.21,USD,sheet
2026-08-23,JD,29.37,USD,sheet
2026-08-23,KLAC,183.99,USD,sheet
2026-08-23,LITE,866.71,USD,sheet
2026-08-23,LPK.DE,13.05,EUR,sheet
2026-08-23,LRCX,314,USD,sheet
2026-08-23,LWLG,6.19,USD,sheet
2026-08-23,MELI,1921.96,USD,sheet
2026-08-23,META,549.9,USD,sheet
2026-08-23,MRVL,237.04,USD,sheet
2026-08-23,MSFT,483.24,USD,sheet
2026-08-23,MTSI,266.61,USD,sheet
2026-08-23,MU,966.78,USD,sheet
2026-08-23,NBIS,219.13,USD,sheet
2026-08-23,NFLX,79.59,USD,sheet
2026-08-23,NOK,10.21,USD,sheet
2026-08-23,NVDA,214.72,USD,sheet
2026-08-23,NVTS,12.97,USD,sheet
2026-08-23,ORCL,146.47,USD,sheet
2026-08-23,OUST,38.42,USD,sheet
2026-08-23,POET,8.25,USD,sheet
2026-08-23,QBTS,20.39,USD,sheet
2026-08-23,QCOM,160.75,USD,sheet
2026-08-23,QQQ,713.44,USD,sheet
2026-08-23,RDDT,150.31,USD,sheet
2026-08-23,RGTI,17.91,USD,sheet
2026-08-23,RKLB,72.95,USD,sheet
2026-08-23,SHAZ,59.07,USD,sheet
2026-08-23,SIMO,258.36,USD,sheet
2026-08-23,SIVE,36.5,SEK,sheet
2026-08-23,SMH,560.42,USD,sheet
2026-08-23,SMHD,2.37,USD,sheet
2026-08-23,SMTC,124.09,USD,sheet
2026-08-23,SNDK,1596.08,USD,sheet
2026-08-23,SOI,0.18,CAD,sheet
2026-08-23,SOI.PA,109.8,EUR,sheet
2026-08-23,SPCX,136.97,USD,sheet
2026-08-23,TER,375.74,USD,sheet
2026-08-23,TSEM,222.59,USD,sheet
2026-08-23,TSLA,362.86,USD,sheet
2026-08-23,TSM,418.95,USD,sheet
2026-08-23,UBER,78.8,USD,sheet
2026-08-23,UPWK,8.61,USD,sheet
2026-08-23,VECO,47.86,USD,sheet
2026-08-23,VPG,66.61,USD,sheet
2026-08-23,VRT,261.95,USD,sheet
2026-08-23,WLAC,18.83,USD,sheet
2026-08-23,WULF,15.64,USD,sheet
2026-08-23,XFAB,5.92,EUR,sheet
2026-08-23,XPEV,12.19,USD,sheet
2026-08-24,000660.KS,1.748e+06,KRW,sheet
2026-08-24,AAOI,124.82,USD,sheet
2026-08-24,AAPL,309.35,USD,sheet
2026-08-24,ACMR,79.41,USD,sheet
2026-08-24,AEHR,101.73,USD,sheet
2026-08-24,AEVA,18.29,USD,sheet
2026-08-24,AGLT,1,USD,sheet
2026-08-24,ALAB,284.97,USD,sheet
2026-08-24,ALMU,14.77,USD,sheet
2026-08-24,AMAT,492.32,USD,sheet
2026-08-24,AMD,473.25,USD,sheet
2026-08-24,AMKR,50.26,USD,sheet
2026-08-24,AMZN,258.63,USD,sheet
2026-08-24,ARM,243.32,USD,sheet
2026-08-24,ASML,1763.76,USD,sheet
2026-08-24,ASTS,65.06,USD,sheet
2026-08-24,ASX,36.51,USD,sheet
2026-08-24,AVGO,368.45,USD,sheet
2026-08-24,AXTI,70.74,USD,sheet
2026-08-24,BABA,119.34,USD,sheet
2026-08-24,BE,201.45,USD,sheet
2026-08-24,BOT,27.43,USD,sheet
2026-08-24,BRUN,19.51,USD,sheet
2026-08-24,BULL,8.78,USD,sheet
2026-08-24,BWA,67.78,USD,sheet
2026-08-24,CAMT,146.81,USD,sheet
2026-08-24,CATL,391.15,CNY,sheet
2026-08-24,CBRS,196.13,USD,sheet
2026-08-24,CCXI,14.57,USD,sheet
2026-08-24,CEG,272.88,USD,sheet
2026-08-24,CIFR,15.77,USD,sheet
2026-08-24,COHR,289.52,USD,sheet
2026-08-24,COIN,186.49,USD,sheet
2026-08-24,CRCL,62.61,USD,sheet
2026-08-24,CRWV,87.85,USD,sheet
2026-08-24,DASH,223.49,USD,sheet
2026-08-24,DJT,9.1,USD,sheet
2026-08-24,DRAM,5.9,USD,sheet
2026-08-24,ENS,189.76,USD,sheet
2026-08-24,EOS,21.42,USD,sheet
2026-08-24,ETHA,18.24,USD,sheet
2026-08-24,ETN,419.2,USD,sheet
2026-08-24,EWY,178.16,USD,sheet
2026-08-24,FCEL,19.54,USD,sheet
2026-08-24,FDX,325.08,USD,sheet
2026-08-24,FN,436.67,USD,sheet
2026-08-24,FORD,14.41,USD,sheet
2026-08-24,GEV,956.85,USD,sheet
2026-08-24,GFS,48.05,USD,sheet
2026-08-24,GLW,149.84,USD,sheet
2026-08-24,GM,87.93,USD,sheet
2026-08-24,GOOGL,344.82,USD,sheet
2026-08-24,HIMS,33.78,USD,sheet
2026-08-24,HIMX,13.79,USD,sheet
2026-08-24,HOOD,86.56,USD,sheet
2026-08-24,IBIT,43.68,USD,sheet
2026-08-24,IBM,235.68,USD,sheet
2026-08-24,INTC,90.07,USD,sheet
2026-08-24,IONQ,44.86,USD,sheet
2026-08-24,IQE,45.03,GBX,sheet
2026-08-24,IREN,41.88,USD,sheet
